model,image_id,label,pred,prob,inside_fraction,density_ratio,lesion_area_frac
DeiT,ISIC_0027083,0,1,0.5077475309371948,0.10568643361330032,0.6536058783531189,0.15312101403061223
DeiT,ISIC_0032163,0,0,0.011883525177836418,0.027279365807771683,0.31880196928977966,0.08085538903061225
DeiT,ISIC_0031183,0,0,0.00028645669226534665,0.36351722478866577,1.959306240081787,0.22570551658163265
DeiT,ISIC_0033970,0,0,0.0029307405930012465,0.0020793417934328318,0.023956293240189552,0.08001833545918367
DeiT,ISIC_0027833,0,0,0.005104179959744215,0.141877681016922,0.4708985388278961,0.25986527423469385
DeiT,ISIC_0026836,0,0,0.0001778268488124013,0.15556417405605316,1.5937258005142212,0.10361527423469388
DeiT,ISIC_0033183,1,0,0.15523752570152283,0.31515395641326904,0.6915587186813354,0.39955357142857145
DeiT,ISIC_0029725,0,0,0.26434263586997986,0.037918828427791595,1.0666289329528809,0.035634566326530615
DeiT,ISIC_0032749,0,0,0.08962742984294891,0.35256123542785645,1.1142202615737915,0.3282844387755102
DeiT,ISIC_0028471,0,0,0.000362360937288031,0.08843362331390381,0.6331079602241516,0.1328722895408163
DeiT,ISIC_0025909,0,0,0.009937882423400879,0.20698830485343933,1.1689127683639526,0.1825374681122449
DeiT,ISIC_0033982,0,0,0.0023006584960967302,0.09670009464025497,1.4690759181976318,0.06792091836734694
DeiT,ISIC_0034118,1,1,0.9840965270996094,0.18843697011470795,1.7803120613098145,0.11537388392857142
DeiT,ISIC_0033709,0,0,0.03717684745788574,0.18700923025608063,0.41193369030952454,0.3583187181122449
DeiT,ISIC_0030867,0,0,0.0003862638841383159,0.5394997596740723,2.8744096755981445,0.2895607461734694
DeiT,ISIC_0029966,0,0,0.00020553964714054018,0.5710256099700928,11.301989555358887,0.10536910076530612
DeiT,ISIC_0025604,0,0,0.0003141844645142555,0.6914272308349609,0.8135422468185425,0.7336375956632653
DeiT,ISIC_0030699,0,0,0.000299805193208158,0.7274946570396423,1.2466295957565308,0.6816804846938775
DeiT,ISIC_0032130,0,0,8.561983122490346e-05,0.27733346819877625,2.0928592681884766,0.15495455994897958
DeiT,ISIC_0032399,0,0,0.0006094594136811793,0.2792220413684845,0.8570990562438965,0.3112842793367347
DeiT,ISIC_0026616,0,0,0.00020915252389386296,0.13333871960639954,0.7559574246406555,0.1691047512755102
DeiT,ISIC_0027733,0,0,0.00017231290985364467,0.7117424011230469,6.115908145904541,0.2876076211734694
DeiT,ISIC_0030797,0,0,0.0005457893130369484,0.1925368756055832,0.36283478140830994,0.3965640943877551
DeiT,ISIC_0029001,0,0,0.005397696513682604,0.06528749316930771,0.2614072561264038,0.2108577806122449
DeiT,ISIC_0031174,0,0,0.000550281023606658,0.3231125771999359,0.2300819307565689,0.6747648278061225
DeiT,ISIC_0027275,0,0,0.00031561290961690247,0.4558134078979492,4.335667610168457,0.16191007653061223
DeiT,ISIC_0032578,0,0,0.0004351700481493026,0.3181433081626892,5.078492164611816,0.08414381377551021
DeiT,ISIC_0029441,0,0,0.002021458698436618,0.017164994031190872,0.15675243735313416,0.10024713010204081
DeiT,ISIC_0028870,0,0,0.0007972991443239152,0.4630608558654785,10.356727600097656,0.07686941964285714
DeiT,ISIC_0032992,0,0,0.0005339240888133645,0.3615069091320038,1.1657536029815674,0.3269092793367347
DeiT,ISIC_0026127,0,0,0.00013439744361676276,0.43823447823524475,1.058173418045044,0.4243662308673469
DeiT,ISIC_0031367,0,0,0.00046181114157661796,0.15426194667816162,0.6952439546585083,0.20782844387755103
DeiT,ISIC_0025125,0,0,0.0002102865109918639,0.4165380001068115,1.0931360721588135,0.3950693558673469
DeiT,ISIC_0032504,1,0,0.016897626221179962,0.5845731496810913,1.5981067419052124,0.46823182397959184
DeiT,ISIC_0033724,0,0,0.016935979947447777,0.00426653353497386,0.32749736309051514,0.012914540816326531
DeiT,ISIC_0027340,0,0,0.0022669844329357147,0.0451396182179451,0.23809660971164703,0.16565688775510204
DeiT,ISIC_0030898,1,1,0.9435220956802368,0.09489855915307999,1.3859081268310547,0.07033242984693877
DeiT,ISIC_0028850,0,0,0.0002863816043827683,0.7621312141418457,15.048026084899902,0.1755420918367347
DeiT,ISIC_0025546,1,0,0.0014012681785970926,0.280436635017395,1.3677210807800293,0.2217594068877551
DeiT,ISIC_0030214,0,0,0.00023043047985993326,0.37385356426239014,5.157559871673584,0.10375478316326531
DeiT,ISIC_0031819,0,0,0.0040659476071596146,0.8080435395240784,5.61314058303833,0.4285514987244898
DeiT,ISIC_0027173,0,0,0.00031282659620046616,0.24750110507011414,1.3195979595184326,0.19951769770408162
DeiT,ISIC_0033888,0,0,0.010923662222921848,0.0830550566315651,0.2880326807498932,0.23923788265306123
DeiT,ISIC_0026250,0,0,0.00033322922536171973,0.5358142852783203,5.215978145599365,0.18120216836734693
DeiT,ISIC_0032353,0,0,0.0003196022007614374,0.48702308535575867,4.324882507324219,0.18000637755102042
DeiT,ISIC_0032995,0,0,0.00014782013022340834,0.5931044816970825,1.6265454292297363,0.47261639030612246
DeiT,ISIC_0032965,1,0,0.022527730092406273,0.4084736108779907,0.9296882152557373,0.4261997767857143
DeiT,ISIC_0029410,0,0,0.0003558117023203522,0.37883877754211426,6.483700275421143,0.08597735969387756
DeiT,ISIC_0030052,0,0,0.00011296626325929537,0.5340721607208252,4.228931903839111,0.21324936224489796
DeiT,ISIC_0028521,0,0,0.00018537859432399273,0.7296466827392578,21.806779861450195,0.11013233418367346
DeiT,ISIC_0031517,1,1,0.6559242606163025,0.13880740106105804,0.769260048866272,0.17323022959183673
DeiT,ISIC_0032030,0,0,0.0013982179807499051,0.40936043858528137,0.8995914459228516,0.43516820790816324
DeiT,ISIC_0030753,0,0,0.00011293644638499245,0.68312007188797,0.9672209620475769,0.6902901785714286
DeiT,ISIC_0031995,0,0,0.0003314725763630122,0.30939993262290955,0.3916856348514557,0.5335419323979592
DeiT,ISIC_0031340,0,0,0.005897635128349066,0.021507391706109047,0.11854929476976395,0.1564094387755102
DeiT,ISIC_0034145,1,0,0.008067522197961807,0.2499014288187027,0.4679412841796875,0.41587611607142855
DeiT,ISIC_0026660,0,0,0.11929135769605637,0.040339287370443344,3.6712493896484375,0.01132015306122449
DeiT,ISIC_0032927,1,0,0.11805367469787598,0.05379705876111984,0.2476045787334442,0.18674266581632654
DeiT,ISIC_0027530,0,0,0.04366329684853554,0.05741828680038452,1.8154008388519287,0.03246572066326531
DeiT,ISIC_0033864,0,0,0.004027298651635647,0.5622356534004211,5.395054340362549,0.19228316326530612
DeiT,ISIC_0029564,0,0,0.0009781090775504708,0.0016496360767632723,0.06641736626625061,0.024274553571428572
DeiT,ISIC_0024679,1,0,0.06519924104213715,0.29233482480049133,0.7773219347000122,0.34701849489795916
DeiT,ISIC_0028016,0,0,0.00022466899827122688,0.015778370201587677,0.12021316587924957,0.11766581632653061
DeiT,ISIC_0025133,0,0,0.015797367319464684,0.34251877665519714,0.3901132643222809,0.5718072385204082
DeiT,ISIC_0029624,0,0,0.0007249860791489482,0.332044392824173,1.1625367403030396,0.29952566964285715
DeiT,ISIC_0026055,0,0,0.13173438608646393,0.014758327044546604,0.3269706964492798,0.04380580357142857
DeiT,ISIC_0028150,0,0,0.003092736704275012,0.14363937079906464,0.5729944705963135,0.22644292091836735
DeiT,ISIC_0025820,0,0,0.00045845884596928954,0.07401958853006363,0.2093244194984436,0.27634725765306123
DeiT,ISIC_0024585,0,0,0.0002556571562308818,0.24317200481891632,1.101622462272644,0.22580516581632654
DeiT,ISIC_0033591,0,0,0.03903516009449959,0.05272480845451355,0.8853002190589905,0.05915178571428571
DeiT,ISIC_0026407,0,0,0.0002633189142215997,0.44773101806640625,1.0497169494628906,0.43576610331632654
DeiT,ISIC_0031115,0,0,0.0009184351656585932,0.6951670050621033,1.1597484350204468,0.6628866390306123
DeiT,ISIC_0030930,0,0,0.01051281951367855,0.035030659288167953,0.32085588574409485,0.1016422193877551
DeiT,ISIC_0030084,0,0,0.00031230540480464697,0.013786201365292072,0.08868592232465744,0.13616071428571427
DeiT,ISIC_0028638,0,0,0.0003275115741416812,0.1191524788737297,0.4108172059059143,0.2477080676020408
DeiT,ISIC_0034133,0,0,0.0018692795420065522,0.0677126869559288,0.16247141361236572,0.30893255739795916
DeiT,ISIC_0025370,0,0,0.25746384263038635,0.05209966376423836,0.6503653526306152,0.07792570153061225
DeiT,ISIC_0025156,0,0,0.030969159677624702,0.01376575231552124,0.3648150563240051,0.03685028698979592
DeiT,ISIC_0034030,0,0,0.009759961627423763,0.05268589407205582,0.9598833322525024,0.054767219387755105
DeiT,ISIC_0028230,0,0,0.008734948001801968,0.07977469265460968,0.4537888467311859,0.1603954081632653
DeiT,ISIC_0031570,0,0,0.038003213703632355,0.23502744734287262,0.7627917528152466,0.28712930484693877
DeiT,ISIC_0033369,1,1,0.7497302293777466,0.20441672205924988,1.8971444368362427,0.11928013392857142
DeiT,ISIC_0029174,0,0,0.0005671348189935088,0.898272693157196,69.22903442382812,0.11312181122448979
DeiT,ISIC_0031921,0,0,0.0002551907964516431,0.09865754842758179,0.8309677839279175,0.11639030612244898
DeiT,ISIC_0029368,0,0,0.0007831981056369841,0.0033674368169158697,0.05197064206004143,0.061045121173469385
DeiT,ISIC_0026144,0,0,0.00010644846042850986,0.7155212163925171,17.278186798095703,0.12707270408163265
DeiT,ISIC_0029336,0,0,0.0005388744757510722,0.059308625757694244,0.12533368170261383,0.33468191964285715
DeiT,ISIC_0031189,1,1,0.8958553075790405,0.41498708724975586,1.6931366920471191,0.29526068239795916
DeiT,ISIC_0032555,0,1,0.6246523857116699,0.16169217228889465,1.0573348999023438,0.15427694515306123
DeiT,ISIC_0025557,0,1,0.6254151463508606,0.07442373782396317,0.8270485997200012,0.08860809948979592
DeiT,ISIC_0031299,0,0,0.002214682288467884,0.00019374718249309808,0.005956336390227079,0.03150908801020408
DeiT,ISIC_0024773,0,0,0.03571031242609024,0.4305061995983124,0.8374306559562683,0.474430006377551
DeiT,ISIC_0027424,0,0,0.0007674697553738952,0.4621948003768921,2.1698648929595947,0.2837013711734694
DeiT,ISIC_0032112,0,0,0.0005291629349812865,0.07709137350320816,0.6808764934539795,0.10927535076530612
DeiT,ISIC_0028677,0,0,0.00020797012257389724,0.2915802001953125,0.7675819396972656,0.3490513392857143
DeiT,ISIC_0024418,0,0,0.0021667289547622204,0.2723529636859894,6.1084513664245605,0.057736766581632654
DeiT,ISIC_0032884,0,0,0.0007674972293898463,0.16023965179920197,0.9129862189292908,0.17287149234693877
DeiT,ISIC_0026911,0,0,0.20418258011341095,0.060758836567401886,2.5424184799194336,0.02481265943877551
DeiT,ISIC_0032966,0,0,0.07020904123783112,0.1051735207438469,2.477027654647827,0.04530054209183673
DeiT,ISIC_0034058,0,0,0.4022614061832428,0.08237452805042267,0.22110529243946075,0.2887635522959184
DeiT,ISIC_0030563,0,0,0.0003164194349665195,0.23819084465503693,0.9788694381713867,0.24208785076530612
DeiT,ISIC_0032316,0,0,0.0003085459757130593,0.02607116289436817,0.4407438039779663,0.05725845025510204
